,country,date,count
34197,Bosnia and Herzegovina,7/18/20,8161
34198,Botswana,7/18/20,522
34199,Brazil,7/18/20,2074860
34200,Brunei,7/18/20,141
34201,Bulgaria,7/18/20,8638
34202,Burkina Faso,7/18/20,1047
34203,Burma,7/18/20,340
34204,Burundi,7/18/20,310
34205,Cabo Verde,7/18/20,2014
34206,Cambodia,7/18/20,171
34207,Cameroon,7/18/20,16157
34208,Canada,7/18/20,111875
34209,Central African Republic,7/18/20,4485
34210,Chad,7/18/20,889
34211,Chile,7/18/20,328846
34212,China,7/18/20,85418
34213,Colombia,7/18/20,190700
34214,Comoros,7/18/20,328
34215,Congo (Brazzaville),7/18/20,2633
34216,Congo (Kinshasa),7/18/20,8324
34217,Costa Rica,7/18/20,10551
34218,Cote d'Ivoire,7/18/20,13912
34219,Croatia,7/18/20,4253
34220,Cuba,7/18/20,2445
34221,Cyprus,7/18/20,1037
34222,Czechia,7/18/20,13855
34223,Denmark,7/18/20,13374
34224,Diamond Princess,7/18/20,712
34225,Djibouti,7/18/20,5003
34226,Dominica,7/18/20,18
34227,Dominican Republic,7/18/20,51519
34228,Ecuador,7/18/20,73382
34229,Egypt,7/18/20,87172
34230,El Salvador,7/18/20,11508
34231,Equatorial Guinea,7/18/20,3071
34232,Eritrea,7/18/20,251
34233,Estonia,7/18/20,2021
34234,Eswatini,7/18/20,1729
34235,Ethiopia,7/18/20,9147
34236,Fiji,7/18/20,26
34237,Finland,7/18/20,7318
34238,France,7/18/20,214174
34239,Gabon,7/18/20,6315
34240,Gambia,7/18/20,93
34241,Georgia,7/18/20,1018
34242,Germany,7/18/20,202426
34243,Ghana,7/18/20,27060
34244,Greece,7/18/20,3983
34245,Grenada,7/18/20,23
34246,Guatemala,7/18/20,38042
34247,Guinea,7/18/20,6491
34248,Guinea-Bissau,7/18/20,1949
34249,Guyana,7/18/20,327
34250,Haiti,7/18/20,6948
34251,Holy See,7/18/20,12
34252,Honduras,7/18/20,32793
34253,Hungary,7/18/20,4315
34254,Iceland,7/18/20,1838
34255,India,7/18/20,1077781
34256,Indonesia,7/18/20,84882
34257,Iran,7/18/20,271606
34258,Iraq,7/18/20,90220
34259,Ireland,7/18/20,25750
34260,Israel,7/18/20,49531
34261,Italy,7/18/20,244216
34262,Jamaica,7/18/20,774
34263,Japan,7/18/20,24946
34264,Jordan,7/18/20,1214
34265,Kazakhstan,7/18/20,68703
34266,Kenya,7/18/20,12750
34267,"Korea, South",7/18/20,13745
34268,Kosovo,7/18/20,5617
34269,Kuwait,7/18/20,58904
34270,Kyrgyzstan,7/18/20,24606
34271,Laos,7/18/20,19
34272,Latvia,7/18/20,1189
34273,Lebanon,7/18/20,2775
34274,Lesotho,7/18/20,359
34275,Liberia,7/18/20,1088
34276,Libya,7/18/20,1791
34277,Liechtenstein,7/18/20,86
34278,Lithuania,7/18/20,1910
34279,Luxembourg,7/18/20,5483
34280,MS Zaandam,7/18/20,9
34281,Madagascar,7/18/20,6849
34282,Malawi,7/18/20,2810
34283,Malaysia,7/18/20,8764
34284,Maldives,7/18/20,2930
34285,Mali,7/18/20,2472
34286,Malta,7/18/20,675
34287,Marshall Islands,7/18/20,0
34288,Mauritania,7/18/20,5813
34289,Mauritius,7/18/20,343
34290,Mexico,7/18/20,338913
34291,Micronesia,7/18/20,0
34292,Moldova,7/18/20,20794
34293,Monaco,7/18/20,109
34294,Mongolia,7/18/20,287
34295,Montenegro,7/18/20,2072
34296,Morocco,7/18/20,17015
34297,Mozambique,7/18/20,1435
34298,Namibia,7/18/20,1203
34299,Nepal,7/18/20,17502
34300,Netherlands,7/18/20,51809
34301,New Zealand,7/18/20,1553
34302,Nicaragua,7/18/20,3147
34303,Niger,7/18/20,1104
34304,Nigeria,7/18/20,36107
34305,North Macedonia,7/18/20,9026
34306,Norway,7/18/20,9028
34307,Oman,7/18/20,65504
34308,Pakistan,7/18/20,263496
34309,Panama,7/18/20,52261
34310,Papua New Guinea,7/18/20,16
34311,Paraguay,7/18/20,3629
34312,Peru,7/18/20,349500
34313,Philippines,7/18/20,65304
34314,Poland,7/18/20,39746
34315,Portugal,7/18/20,48390
34316,Qatar,7/18/20,106308
34317,Romania,7/18/20,36691
34318,Russia,7/18/20,764215
34319,Rwanda,7/18/20,1539
34320,Saint Kitts and Nevis,7/18/20,17
34321,Saint Lucia,7/18/20,23
34322,Saint Vincent and the Grenadines,7/18/20,38
34323,Samoa,7/18/20,0
34324,San Marino,7/18/20,699
34325,Sao Tome and Principe,7/18/20,743
34326,Saudi Arabia,7/18/20,248416
34327,Senegal,7/18/20,8669
34328,Serbia,7/18/20,20498
34329,Seychelles,7/18/20,108
34330,Sierra Leone,7/18/20,1701
34331,Singapore,7/18/20,47655
34332,Slovakia,7/18/20,1976
34333,Slovenia,7/18/20,1940
34334,Solomon Islands,7/18/20,0
34335,Somalia,7/18/20,3111
34336,South Africa,7/18/20,350879
34337,South Sudan,7/18/20,2191
34338,Spain,7/18/20,260255
34339,Sri Lanka,7/18/20,2703
34340,Sudan,7/18/20,10527
34341,Suriname,7/18/20,1001
34342,Sweden,7/18/20,74435
34343,Switzerland,7/18/20,33492
34344,Syria,7/18/20,496
34345,Taiwan*,7/18/20,451
34346,Tajikistan,7/18/20,6834
34347,Tanzania,7/18/20,509
34348,Thailand,7/18/20,3246
34349,Timor-Leste,7/18/20,24
34350,Togo,7/18/20,774
34351,Trinidad and Tobago,7/18/20,137
34352,Tunisia,7/18/20,1348
34353,Turkey,7/18/20,218717
34354,US,7/18/20,3716740
34355,Uganda,7/18/20,1062
34356,Ukraine,7/18/20,59333
34357,United Arab Emirates,7/18/20,56711
34358,United Kingdom,7/18/20,295632
34359,Uruguay,7/18/20,1044
34360,Uzbekistan,7/18/20,16186
34361,Vanuatu,7/18/20,0
34362,Venezuela,7/18/20,11483
34363,Vietnam,7/18/20,382
34364,West Bank and Gaza,7/18/20,8204
34365,Yemen,7/18/20,1581
34366,Zambia,7/18/20,2980
34367,Zimbabwe,7/18/20,1478
34368,Afghanistan,7/19/20,35453
34369,Albania,7/19/20,4090
34370,Algeria,7/19/20,23084
34371,Andorra,7/19/20,880
34372,Angola,7/19/20,705
34373,Antigua and Barbuda,7/19/20,76
34374,Argentina,7/19/20,126755
34375,Armenia,7/19/20,34877
34376,Australia,7/19/20,12069
34377,Austria,7/19/20,19655
34378,Azerbaijan,7/19/20,27521
34379,Bahamas,7/19/20,153
34380,Bahrain,7/19/20,36422
34381,Bangladesh,7/19/20,204525
34382,Barbados,7/19/20,105
34383,Belarus,7/19/20,66095
34384,Belgium,7/19/20,63706
34385,Belize,7/19/20,40
34386,Benin,7/19/20,1602
34387,Bhutan,7/19/20,89
34388,Bolivia,7/19/20,59582
34389,Bosnia and Herzegovina,7/19/20,8340
34390,Botswana,7/19/20,522
34391,Brazil,7/19/20,2098389
34392,Brunei,7/19/20,141
34393,Bulgaria,7/19/20,8733
34394,Burkina Faso,7/19/20,1052
34395,Burma,7/19/20,341
34396,Burundi,7/19/20,310
34397,Cabo Verde,7/19/20,2045
34398,Cambodia,7/19/20,171
34399,Cameroon,7/19/20,16157
34400,Canada,7/19/20,112168
34401,Central African Republic,7/19/20,4485
34402,Chad,7/19/20,889
34403,Chile,7/19/20,330930
34404,China,7/19/20,85503
34405,Colombia,7/19/20,197278
34406,Comoros,7/19/20,334
34407,Congo (Brazzaville),7/19/20,2633
34408,Congo (Kinshasa),7/19/20,8403
34409,Costa Rica,7/19/20,11114
34410,Cote d'Ivoire,7/19/20,14119
34411,Croatia,7/19/20,4345
34412,Cuba,7/19/20,2446
34413,Cyprus,7/19/20,1038
34414,Czechia,7/19/20,13945
34415,Denmark,7/19/20,13377
34416,Diamond Princess,7/19/20,712
34417,Djibouti,7/19/20,5011
34418,Dominica,7/19/20,18
34419,Dominican Republic,7/19/20,52855
34420,Ecuador,7/19/20,74013
34421,Egypt,7/19/20,87775
34422,El Salvador,7/19/20,11846
34423,Equatorial Guinea,7/19/20,3071
34424,Eritrea,7/19/20,251
34425,Estonia,7/19/20,2021
34426,Eswatini,7/19/20,1793
34427,Ethiopia,7/19/20,9503
34428,Fiji,7/19/20,27
34429,Finland,7/19/20,7335
34430,France,7/19/20,214178
34431,Gabon,7/19/20,6315
34432,Gambia,7/19/20,93
34433,Georgia,7/19/20,1028
34434,Germany,7/19/20,202735
34435,Ghana,7/19/20,27667
34436,Greece,7/19/20,4007
34437,Grenada,7/19/20,23
34438,Guatemala,7/19/20,38677
34439,Guinea,7/19/20,6544
34440,Guinea-Bissau,7/19/20,1949
34441,Guyana,7/19/20,336
34442,Haiti,7/19/20,6975
34443,Holy See,7/19/20,12
34444,Honduras,7/19/20,33835
34445,Hungary,7/19/20,4333
34446,Iceland,7/19/20,1839
34447,India,7/19/20,1118206
34448,Indonesia,7/19/20,86521
34449,Iran,7/19/20,273788
34450,Iraq,7/19/20,92530
34451,Ireland,7/19/20,25760
34452,Israel,7/19/20,50547
34453,Italy,7/19/20,244434
34454,Jamaica,7/19/20,790
34455,Japan,7/19/20,25446
34456,Jordan,7/19/20,1218
34457,Kazakhstan,7/19/20,71838
34458,Kenya,7/19/20,13353
34459,"Korea, South",7/19/20,13771
34460,Kosovo,7/19/20,5735
34461,Kuwait,7/19/20,59204
34462,Kyrgyzstan,7/19/20,27143
34463,Laos,7/19/20,19
34464,Latvia,7/19/20,1192
34465,Lebanon,7/19/20,2859
34466,Lesotho,7/19/20,359
34467,Liberia,7/19/20,1091
34468,Libya,7/19/20,1866
34469,Liechtenstein,7/19/20,86
34470,Lithuania,7/19/20,1928
34471,Luxembourg,7/19/20,5605
34472,MS Zaandam,7/19/20,9
34473,Madagascar,7/19/20,7049
34474,Malawi,7/19/20,2907
34475,Malaysia,7/19/20,8779
34476,Maldives,7/19/20,2966
34477,Mali,7/19/20,2475
34478,Malta,7/19/20,677
34479,Marshall Islands,7/19/20,0
34480,Mauritania,7/19/20,5873
34481,Mauritius,7/19/20,343
34482,Mexico,7/19/20,344224
34483,Micronesia,7/19/20,0
34484,Moldova,7/19/20,20980
34485,Monaco,7/19/20,109
34486,Mongolia,7/19/20,287
34487,Montenegro,7/19/20,2188
34488,Morocco,7/19/20,17236
34489,Mozambique,7/19/20,1491
34490,Namibia,7/19/20,1247
34491,Nepal,7/19/20,17658
34492,Netherlands,7/19/20,51955
34493,New Zealand,7/19/20,1554
34494,Nicaragua,7/19/20,3147
34495,Niger,7/19/20,1104
34496,Nigeria,7/19/20,36663
34497,North Macedonia,7/19/20,9153
34498,Norway,7/19/20,9028
34499,Oman,7/19/20,66661
34500,Pakistan,7/19/20,265083
34501,Panama,7/19/20,53468
34502,Papua New Guinea,7/19/20,16
34503,Paraguay,7/19/20,3721
34504,Peru,7/19/20,353590
34505,Philippines,7/19/20,67456
34506,Poland,7/19/20,40104
34507,Portugal,7/19/20,48636
34508,Qatar,7/19/20,106648
34509,Romania,7/19/20,37458
34510,Russia,7/19/20,770311
34511,Rwanda,7/19/20,1582
34512,Saint Kitts and Nevis,7/19/20,17
34513,Saint Lucia,7/19/20,23
34514,Saint Vincent and the Grenadines,7/19/20,44
34515,Samoa,7/19/20,0
34516,San Marino,7/19/20,699
34517,Sao Tome and Principe,7/19/20,746
34518,Saudi Arabia,7/19/20,250920
34519,Senegal,7/19/20,8810
34520,Serbia,7/19/20,20894
34521,Seychelles,7/19/20,108
34522,Sierra Leone,7/19/20,1711
34523,Singapore,7/19/20,47912
34524,Slovakia,7/19/20,1979
34525,Slovenia,7/19/20,1946
34526,Solomon Islands,7/19/20,0
34527,Somalia,7/19/20,3119
34528,South Africa,7/19/20,364328
34529,South Sudan,7/19/20,2200
34530,Spain,7/19/20,260255
34531,Sri Lanka,7/19/20,2724
34532,Sudan,7/19/20,10762
34533,Suriname,7/19/20,1029
34534,Sweden,7/19/20,74545
34535,Switzerland,7/19/20,33591
34536,Syria,7/19/20,496
34537,Taiwan*,7/19/20,451
34538,Tajikistan,7/19/20,6878
34539,Tanzania,7/19/20,509
34540,Thailand,7/19/20,3249
34541,Timor-Leste,7/19/20,24
34542,Togo,7/19/20,778
34543,Trinidad and Tobago,7/19/20,137
34544,Tunisia,7/19/20,1374
34545,Turkey,7/19/20,219641
34546,US,7/19/20,3777211
34547,Uganda,7/19/20,1065
34548,Ukraine,7/19/20,60077
34549,United Arab Emirates,7/19/20,56922
34550,United Kingdom,7/19/20,296358
34551,Uruguay,7/19/20,1054
34552,Uzbekistan,7/19/20,16752
34553,Vanuatu,7/19/20,0
34554,Venezuela,7/19/20,11891
34555,Vietnam,7/19/20,383
34556,West Bank and Gaza,7/19/20,8549
34557,Yemen,7/19/20,1606
34558,Zambia,7/19/20,2980
34559,Zimbabwe,7/19/20,1611
34560,Afghanistan,7/20/20,35493
34561,Albania,7/20/20,4171
34562,Algeria,7/20/20,23691
34563,Andorra,7/20/20,884
34564,Angola,7/20/20,749
34565,Antigua and Barbuda,7/20/20,76
34566,Argentina,7/20/20,130774
34567,Armenia,7/20/20,34981
34568,Australia,7/20/20,12428
34569,Austria,7/20/20,19743
34570,Azerbaijan,7/20/20,27890
34571,Bahamas,7/20/20,174
34572,Bahrain,7/20/20,36936
34573,Bangladesh,7/20/20,207453
34574,Barbados,7/20/20,106
34575,Belarus,7/20/20,66213
34576,Belgium,7/20/20,64094
34577,Belize,7/20/20,40
34578,Benin,7/20/20,1602
34579,Bhutan,7/20/20,90
34580,Bolivia,7/20/20,60991
34581,Bosnia and Herzegovina,7/20/20,8479
34582,Botswana,7/20/20,522
34583,Brazil,7/20/20,2118646
34584,Brunei,7/20/20,141
34585,Bulgaria,7/20/20,8929
34586,Burkina Faso,7/20/20,1065
34587,Burma,7/20/20,341
34588,Burundi,7/20/20,322
34589,Cabo Verde,7/20/20,2071
34590,Cambodia,7/20/20,171
34591,Cameroon,7/20/20,16157
34592,Canada,7/20/20,112938
34593,Central African Republic,7/20/20,4548
34594,Chad,7/20/20,889
34595,Chile,7/20/20,333029
34596,China,7/20/20,85622
34597,Colombia,7/20/20,204005
34598,Comoros,7/20/20,334
34599,Congo (Brazzaville),7/20/20,2851
34600,Congo (Kinshasa),7/20/20,8443
34601,Costa Rica,7/20/20,11534
34602,Cote d'Ivoire,7/20/20,14312
34603,Croatia,7/20/20,4370
34604,Cuba,7/20/20,2446
34605,Cyprus,7/20/20,1038
34606,Czechia,7/20/20,14098
34607,Denmark,7/20/20,13466
34608,Diamond Princess,7/20/20,712
34609,Djibouti,7/20/20,5020
34610,Dominica,7/20/20,18
34611,Dominican Republic,7/20/20,53956
34612,Ecuador,7/20/20,74620
34613,Egypt,7/20/20,88402
34614,El Salvador,7/20/20,12207
34615,Equatorial Guinea,7/20/20,3071
34616,Eritrea,7/20/20,251
34617,Estonia,7/20/20,2021
34618,Eswatini,7/20/20,1826
34619,Ethiopia,7/20/20,10207
34620,Fiji,7/20/20,27
34621,Finland,7/20/20,7340
34622,France,7/20/20,216089
34623,Gabon,7/20/20,6433
34624,Gambia,7/20/20,112
34625,Georgia,7/20/20,1039
34626,Germany,7/20/20,203325
34627,Ghana,7/20/20,28430
34628,Greece,7/20/20,4012
34629,Grenada,7/20/20,23
34630,Guatemala,7/20/20,39039
34631,Guinea,7/20/20,6590
34632,Guinea-Bissau,7/20/20,1949
34633,Guyana,7/20/20,337
34634,Haiti,7/20/20,7053
34635,Holy See,7/20/20,12
34636,Honduras,7/20/20,34611
34637,Hungary,7/20/20,4339
34638,Iceland,7/20/20,1839
34639,India,7/20/20,1155338
34640,Indonesia,7/20/20,88214
34641,Iran,7/20/20,276202
34642,Iraq,7/20/20,94693
34643,Ireland,7/20/20,25766
34644,Israel,7/20/20,52434
34645,Italy,7/20/20,244624
34646,Jamaica,7/20/20,809
34647,Japan,7/20/20,25706
34648,Jordan,7/20/20,1223
34649,Kazakhstan,7/20/20,73468
34650,Kenya,7/20/20,13771
34651,"Korea, South",7/20/20,13816
34652,Kosovo,7/20/20,5877
34653,Kuwait,7/20/20,59763
34654,Kyrgyzstan,7/20/20,27143
34655,Laos,7/20/20,19
34656,Latvia,7/20/20,1192
34657,Lebanon,7/20/20,2905
34658,Lesotho,7/20/20,359
34659,Liberia,7/20/20,1107
34660,Libya,7/20/20,1980
34661,Liechtenstein,7/20/20,86
34662,Lithuania,7/20/20,1942
34663,Luxembourg,7/20/20,5639
34664,MS Zaandam,7/20/20,9
34665,Madagascar,7/20/20,7153
34666,Malawi,7/20/20,2992
34667,Malaysia,7/20/20,8800
34668,Maldives,7/20/20,2999
34669,Mali,7/20/20,2475
34670,Malta,7/20/20,677
34671,Marshall Islands,7/20/20,0
34672,Mauritania,7/20/20,5923
34673,Mauritius,7/20/20,343
34674,Mexico,7/20/20,349396
34675,Micronesia,7/20/20,0
34676,Moldova,7/20/20,21115
34677,Monaco,7/20/20,109
34678,Mongolia,7/20/20,287
34679,Montenegro,7/20/20,2188
34680,Morocco,7/20/20,17562
34681,Mozambique,7/20/20,1507
34682,Namibia,7/20/20,1344
34683,Nepal,7/20/20,17844
34684,Netherlands,7/20/20,52142
34685,New Zealand,7/20/20,1555
34686,Nicaragua,7/20/20,3147
34687,Niger,7/20/20,1105
34688,Nigeria,7/20/20,37225
34689,North Macedonia,7/20/20,9249
34690,Norway,7/20/20,9034
34691,Oman,7/20/20,68400
34692,Pakistan,7/20/20,266096
34693,Panama,7/20/20,54426
34694,Papua New Guinea,7/20/20,19
34695,Paraguay,7/20/20,3748
34696,Peru,7/20/20,357681
34697,Philippines,7/20/20,68898
34698,Poland,7/20/20,40383
34699,Portugal,7/20/20,48771
34700,Qatar,7/20/20,107037
34701,Romania,7/20/20,38139
34702,Russia,7/20/20,776212
34703,Rwanda,7/20/20,1629
34704,Saint Kitts and Nevis,7/20/20,17
34705,Saint Lucia,7/20/20,23
34706,Saint Vincent and the Grenadines,7/20/20,50
34707,Samoa,7/20/20,0
34708,San Marino,7/20/20,699
34709,Sao Tome and Principe,7/20/20,746
34710,Saudi Arabia,7/20/20,253349
34711,Senegal,7/20/20,8948
34712,Serbia,7/20/20,21253
34713,Seychelles,7/20/20,108
34714,Sierra Leone,7/20/20,1711
34715,Singapore,7/20/20,48035
34716,Slovakia,7/20/20,1980
34717,Slovenia,7/20/20,1953
34718,Solomon Islands,7/20/20,0
34719,Somalia,7/20/20,3130
34720,South Africa,7/20/20,373628
34721,South Sudan,7/20/20,2211
34722,Spain,7/20/20,264836
34723,Sri Lanka,7/20/20,2730
34724,Sudan,7/20/20,10992
34725,Suriname,7/20/20,1079
34726,Sweden,7/20/20,74676
34727,Switzerland,7/20/20,33634
34728,Syria,7/20/20,522
34729,Taiwan*,7/20/20,451
34730,Tajikistan,7/20/20,6921
34731,Tanzania,7/20/20,509
34732,Thailand,7/20/20,3250
34733,Timor-Leste,7/20/20,24
34734,Togo,7/20/20,783
34735,Trinidad and Tobago,7/20/20,137
34736,Tunisia,7/20/20,1381
34737,Turkey,7/20/20,220572
34738,US,7/20/20,3839293
34739,Uganda,7/20/20,1069
34740,Ukraine,7/20/20,60767
34741,United Arab Emirates,7/20/20,57193
34742,United Kingdom,7/20/20,296944
34743,Uruguay,7/20/20,1064
34744,Uzbekistan,7/20/20,17149
34745,Vanuatu,7/20/20,0
34746,Venezuela,7/20/20,12334
34747,Vietnam,7/20/20,384
34748,West Bank and Gaza,7/20/20,8916
34749,Yemen,7/20/20,1619
34750,Zambia,7/20/20,3326
34751,Zimbabwe,7/20/20,1713
34752,Afghanistan,7/21/20,35605
34753,Albania,7/21/20,4290
34754,Algeria,7/21/20,24278
34755,Andorra,7/21/20,884
34756,Angola,7/21/20,779
34757,Antigua and Barbuda,7/21/20,76
34758,Argentina,7/21/20,136118
34759,Armenia,7/21/20,35254
34760,Australia,7/21/20,12894
34761,Austria,7/21/20,19827
34762,Azerbaijan,7/21/20,28242
34763,Bahamas,7/21/20,194
34764,Bahrain,7/21/20,37316
34765,Bangladesh,7/21/20,210510
34766,Barbados,7/21/20,106
34767,Belarus,7/21/20,66348
34768,Belgium,7/21/20,64258
34769,Belize,7/21/20,42
34770,Benin,7/21/20,1602
34771,Bhutan,7/21/20,92
34772,Bolivia,7/21/20,62357
34773,Bosnia and Herzegovina,7/21/20,8787
34774,Botswana,7/21/20,522
34775,Brazil,7/21/20,2159654
34776,Brunei,7/21/20,141
34777,Bulgaria,7/21/20,9254
34778,Burkina Faso,7/21/20,1065
34779,Burma,7/21/20,341
34780,Burundi,7/21/20,328
34781,Cabo Verde,7/21/20,2107
34782,Cambodia,7/21/20,197
34783,Cameroon,7/21/20,16522
34784,Canada,7/21/20,113473
34785,Central African Republic,7/21/20,4561
34786,Chad,7/21/20,889
34787,Chile,7/21/20,334683
34788,China,7/21/20,85708
34789,Colombia,7/21/20,211038
34790,Comoros,7/21/20,337
34791,Congo (Brazzaville),7/21/20,2851
34792,Congo (Kinshasa),7/21/20,8534
34793,Costa Rica,7/21/20,11811
34794,Cote d'Ivoire,7/21/20,14531
34795,Croatia,7/21/20,4422
34796,Cuba,7/21/20,2449
34797,Cyprus,7/21/20,1040
34798,Czechia,7/21/20,14324
34799,Denmark,7/21/20,13506
34800,Diamond Princess,7/21/20,712
34801,Djibouti,7/21/20,5027
34802,Dominica,7/21/20,18
34803,Dominican Republic,7/21/20,54797
34804,Ecuador,7/21/20,76217
34805,Egypt,7/21/20,89078
34806,El Salvador,7/21/20,12582
34807,Equatorial Guinea,7/21/20,3071
34808,Eritrea,7/21/20,251
34809,Estonia,7/21/20,2022
34810,Eswatini,7/21/20,1894
34811,Ethiopia,7/21/20,11072
34812,Fiji,7/21/20,27
34813,Finland,7/21/20,7351
34814,France,7/21/20,216684
34815,Gabon,7/21/20,6433
34816,Gambia,7/21/20,112
34817,Georgia,7/21/20,1049
34818,Germany,7/21/20,203717
34819,Ghana,7/21/20,28989
34820,Greece,7/21/20,4048
34821,Grenada,7/21/20,23
34822,Guatemala,7/21/20,40229
34823,Guinea,7/21/20,6652
34824,Guinea-Bissau,7/21/20,1954
34825,Guyana,7/21/20,339
34826,Haiti,7/21/20,7063
34827,Holy See,7/21/20,12
34828,Honduras,7/21/20,35345
34829,Hungary,7/21/20,4347
34830,Iceland,7/21/20,1839
34831,India,7/21/20,1193078
34832,Indonesia,7/21/20,89869
34833,Iran,7/21/20,278827
34834,Iraq,7/21/20,97159
34835,Ireland,7/21/20,25802
34836,Israel,7/21/20,54440
34837,Italy,7/21/20,244752
34838,Jamaica,7/21/20,810
34839,Japan,7/21/20,26463
34840,Jordan,7/21/20,1113
34841,Kazakhstan,7/21/20,75153
34842,Kenya,7/21/20,14168
34843,"Korea, South",7/21/20,13879
34844,Kosovo,7/21/20,6045
34845,Kuwait,7/21/20,60434
34846,Kyrgyzstan,7/21/20,28251
34847,Laos,7/21/20,19
34848,Latvia,7/21/20,1193
34849,Lebanon,7/21/20,2980
34850,Lesotho,7/21/20,359
34851,Liberia,7/21/20,1108
34852,Libya,7/21/20,2088
34853,Liechtenstein,7/21/20,86
34854,Lithuania,7/21/20,1944
34855,Luxembourg,7/21/20,5725
34856,MS Zaandam,7/21/20,9
34857,Madagascar,7/21/20,7548
34858,Malawi,7/21/20,3045
34859,Malaysia,7/21/20,8815
34860,Maldives,7/21/20,3044
34861,Mali,7/21/20,2477
34862,Malta,7/21/20,677
34863,Marshall Islands,7/21/20,0
34864,Mauritania,7/21/20,5985
34865,Mauritius,7/21/20,343
34866,Mexico,7/21/20,356255
34867,Micronesia,7/21/20,0
34868,Moldova,7/21/20,21442
34869,Monaco,7/21/20,111
34870,Mongolia,7/21/20,287
34871,Montenegro,7/21/20,2381
34872,Morocco,7/21/20,17742
34873,Mozambique,7/21/20,1536
34874,Namibia,7/21/20,1366
34875,Nepal,7/21/20,17994
34876,Netherlands,7/21/20,52307
34877,New Zealand,7/21/20,1555
34878,Nicaragua,7/21/20,3439
34879,Niger,7/21/20,1113
34880,Nigeria,7/21/20,37801
34881,North Macedonia,7/21/20,9412
34882,Norway,7/21/20,9053
34883,Oman,7/21/20,69887
34884,Pakistan,7/21/20,267428
34885,Panama,7/21/20,55153
34886,Papua New Guinea,7/21/20,27
34887,Paraguay,7/21/20,3817
34888,Peru,7/21/20,362087
34889,Philippines,7/21/20,70764
34890,Poland,7/21/20,40782
34891,Portugal,7/21/20,48898
34892,Qatar,7/21/20,107430
34893,Romania,7/21/20,39133
34894,Russia,7/21/20,782040
34895,Rwanda,7/21/20,1655
34896,Saint Kitts and Nevis,7/21/20,17
34897,Saint Lucia,7/21/20,23
34898,Saint Vincent and the Grenadines,7/21/20,50
34899,Samoa,7/21/20,0
34900,San Marino,7/21/20,699
34901,Sao Tome and Principe,7/21/20,746
34902,Saudi Arabia,7/21/20,255825
34903,Senegal,7/21/20,8985
34904,Serbia,7/21/20,21605
34905,Seychelles,7/21/20,108
34906,Sierra Leone,7/21/20,1727
34907,Singapore,7/21/20,48434
34908,Slovakia,7/21/20,2021
34909,Slovenia,7/21/20,1977
34910,Solomon Islands,7/21/20,0
34911,Somalia,7/21/20,3135
34912,South Africa,7/21/20,381798
34913,South Sudan,7/21/20,2211
34914,Spain,7/21/20,266194
34915,Sri Lanka,7/21/20,2730
34916,Sudan,7/21/20,10992
34917,Suriname,7/21/20,1131
34918,Sweden,7/21/20,74902
34919,Switzerland,7/21/20,33742
34920,Syria,7/21/20,540
34921,Taiwan*,7/21/20,451
34922,Tajikistan,7/21/20,6967
34923,Tanzania,7/21/20,509
34924,Thailand,7/21/20,3255
34925,Timor-Leste,7/21/20,24
34926,Togo,7/21/20,790
34927,Trinidad and Tobago,7/21/20,139
34928,Tunisia,7/21/20,1389
34929,Turkey,7/21/20,221500
34930,US,7/21/20,3903780
34931,Uganda,7/21/20,1072
34932,Ukraine,7/21/20,61454
34933,United Arab Emirates,7/21/20,57498
34934,United Kingdom,7/21/20,297389
34935,Uruguay,7/21/20,1096
34936,Uzbekistan,7/21/20,17881
34937,Vanuatu,7/21/20,0
34938,Venezuela,7/21/20,12774
34939,Vietnam,7/21/20,401
34940,West Bank and Gaza,7/21/20,9228
34941,Yemen,7/21/20,1629
34942,Zambia,7/21/20,3386
34943,Zimbabwe,7/21/20,1820
34944,Afghanistan,7/22/20,35717
34945,Albania,7/22/20,4358
34946,Algeria,7/22/20,24872
34947,Andorra,7/22/20,889
34948,Angola,7/22/20,812
34949,Antigua and Barbuda,7/22/20,76
34950,Argentina,7/22/20,141900
34951,Armenia,7/22/20,35693
34952,Australia,7/22/20,13302
34953,Austria,7/22/20,19929
34954,Azerbaijan,7/22/20,28633
34955,Bahamas,7/22/20,219
34956,Bahrain,7/22/20,37637
34957,Bangladesh,7/22/20,213254
34958,Barbados,7/22/20,106
34959,Belarus,7/22/20,66521
34960,Belgium,7/22/20,64627
34961,Belize,7/22/20,43
34962,Benin,7/22/20,1690
34963,Bhutan,7/22/20,92
34964,Bolivia,7/22/20,64135
34965,Bosnia and Herzegovina,7/22/20,9115
34966,Botswana,7/22/20,522
34967,Brazil,7/22/20,2227514
34968,Brunei,7/22/20,141
34969,Bulgaria,7/22/20,9584
34970,Burkina Faso,7/22/20,1066
34971,Burma,7/22/20,343
34972,Burundi,7/22/20,328
34973,Cabo Verde,7/22/20,2154
34974,Cambodia,7/22/20,198
34975,Cameroon,7/22/20,16522
34976,Canada,7/22/20,113790
34977,Central African Republic,7/22/20,4574
34978,Chad,7/22/20,889
34979,Chile,7/22/20,336402
34980,China,7/22/20,85906
34981,Colombia,7/22/20,218428
34982,Comoros,7/22/20,337
34983,Congo (Brazzaville),7/22/20,2851
34984,Congo (Kinshasa),7/22/20,8626
34985,Costa Rica,7/22/20,12361
34986,Cote d'Ivoire,7/22/20,14733
34987,Croatia,7/22/20,4530
34988,Cuba,7/22/20,2462
